iterations,loss,generated_seq
82000,2.6754932106002176,>derened hen the therent hen and beed lest I buchent herst here alling futeere then a geren whe serened bull wullly benoth therereneand the serenet wuchenee serenetherent hen and beerenedt and beseen w
82500,2.665885888195703,re and the sa pore sarki har hare sare d the the th the the sare sare  d the sarthe the the he the the th the the sar had the s the sare. Whe th the the the the sarkee sare gouting hared the sar hare s
83000,2.68352944428977,y  the                                                                                                                                                and                                                
83500,2.676201188498408,[“He ov the wild the er the the w the he woun the whe or the the for to to the whe the ov the the the the for the the for the whe shour the rithe t at her the sere e overethe w the s ove she he writ he
84000,2.6829985926639197,"0ind the caid.

“d the cand the caid.

“d the caid.

BTh the cand the caid the cand the che cand the che ch cand the caid.

“I came and the che cand the caild the cas the caid.

Bs the cand the cand th"
84500,2.687112208738738,"ütt theyerin, theyereat you now;ed the was hishin the wot hishith it theyou hisher.

The his it and it the the hise the ithe worshe hiserithat the hiserithein the thenerith the with with his the was he"
85000,2.695837910540324,âd the Peee MCen arear the buree MCen the cen the we t Jar cond Nor to the caid. “Wh t Pore the Pore cttare the the n are n ar e at ward ar ar ar ar cest wnpe ard cthe we t Po buryt ween the to the the
85500,2.698832399849562,8holly the ththe the ththe th the the the the to the the the th the the the to the the to the to the ththe the th the to th the the to the the the th tt the ththe the t the to the the to the ththe the 
86000,2.682384780857444,m e m Iake m mus the e s whe e s e ed e s e e the s e ed e ephe m muse st the m me s e ee s e re me s ere the m mus we m I’ wiche m Ihe as and of the m wee s wee ed e see s e e em wee so pookn I’ pesth
86500,2.689760775522903,úI d and wh we werer hand wer hand wher his rere were wero wo wat rowe werere were we were werer hand wh we was wothr hand woulder hand and the has and and woughr as and and reand wh werand wouz would 
87000,2.670006396530428,Ygund                                                                                                                                                                                                    
87500,2.664953341273912,blo le at af his in the ard and the bathat the s ing aththe s and sting and the ard the bare the bare the bull the and the s ing and the s ing the the baththe bhis ine!93E*s ing the bseat the s ing the
88000,2.6578773164292553,v ar the was of the ban all all all an all of of an all an all and hall all an all and bo an all and and car all an all and and car t all and and car t eor the boull and at the card al of ane of al an 
88500,2.6581461162035738,=De wame ting was waiderasere wame ce see wasere wame was was wame caid wrand cand wasera bay t bame saidere was wame the wasere to by the ting was wame came the  came was the waid wame caid wame caid 
89000,2.6785014529499334,Z d the he wid h t win the oo canoung; too hing; the and and no cand the t of the and and no youd and the he wing; the he and no the he ting; the and anoung; to caid and and and whe the and mon s the h
89500,2.6806748433958285,ço whe he re he re wheree re whe he lloweree lowto willos hi I whe whe he re h we in whe whe whe rou e and the rit whe in he apove the re whe lot whe re wing ingithr he the rillod woull wit whe he rin 
90000,2.6564205633577354,s lire bull the band and d d and dile wiled the bull the bull and he bull and and d lot and dime wand d liloking the bulld wing the bull and he ling th wand hing the bulnd the bull the buly the bull th
90500,2.6575925524581336,Ko the bullas ingig bere bullllas ing the bullle! beof ith! beof no d the bullllle the bullo beof nt not ith the buck for the bulla the bullas. “I re was beof the bur the bulllas. “I in the the bulllle
91000,2.660772955540466,Gh the sto the the orese ard the sard the the the ad the the s h hand the sror the the the sa the the stor h the the sa so some the said said and hinte the sat he the sard the seses the sat he the the 
91500,2.671193633373716,âHand                                                                                                                                                                                                    
92000,2.6717905706898653,Th ser wou on the were waidn the were wher e or we we we the the the wand Rober of the whe bere where were he was the bull the we wand weow he were we wesou was the bulle soule the we wer ow he were we
92500,2.6776297716379878,áing a and at had ad area had and he pand had war hen the cee cee pa wa wad and gzou wa at a al ans ha samead f I hing the ad and hav the pan and the caid the pan ay f we ad had as a cee are ad and hav
93000,2.671311320049268,óught the the therther and beon the t Jon the the the ore the the the the the the t Jore and the the the the the the thout hing be the ther the thet the therthe the the t Joner the the the therthe the 
93500,2.691477991893676,Çpperuthe is the the bulllly. Hithee the sqping ping pinger the into pe the sut ing ing the sut ping pere ing the but Jiche the sut pe the the sqpin he the the sqpore thee but pe the sqnsutee icereee t
94000,2.6804634114263557,wale the wat was the sullee wall was the wat was the saighthe wall the wale n an’ ge the wating way war wh hat was the wat was to h cail the wan was the wat was the e the wal he wat was to wailleas in 
94500,2.683116994152297,"at dould beathand sthe s.”

“That hand hathe bullord hat hat and said. Bnd thand the bullord and the s.”

“Dore say the sere bullid. B sould the bulleat hand hand hav.”

“Thand sta bulleatheereat and t"
95000,2.699509627525565,ush bullfd and and the bas the bullfd but out ing  and and and and the buteroughe but hand and and thee bullald and and his and and and and and and and and ad not the band and h buld the band and the b
95500,2.7001459942739343,"Ke he of h of of of his said. Bile ff of of of he for and lorof s of of the fore h h g of the h h s, the of of his of of hon of hing of of of of of of the s, h h s, the h h whoo sqouthe hithe h of s, f"
96000,2.686677630120044,", the the wand the wer the wer and wouno or we wand the wen the
t was the wer and the the the wand the weand the wer ough wounon’ ghaver the wer or the wer oughe y oulle of the wer the wer and the wat "
96500,2.683303926260666,wis and he woughe we se whe were were were were we wex mpere were we were werish whemple at and he were wex reat at and he we wee wex and at hat and at hat she wee withe were were were whe wexe whe we 
97000,2.666689085165431,By on an the fer fer me fan the fot whe fot mand the fot on on on and I in I the foring I fl on this ond fer ing I to wing I to the fer bril on and fer bot wn lakk  I f and the for Io his the bould I f
97500,2.6680508488139694,$e                                                                                                                                                                                                       
98000,2.6642162858986356," h they you  went bed they they they wand they they they hey bery ble bery beeseved.

_ ask ythe bery blireturask ying they they want y beete y wing they they they they wee wing the by wand bee by wand"
98500,2.661594739768824,f the win ing in in fung in in in in in ing of in in fung in in and ing the post in in fung in in ing the ing the in in in forhin in in in the pul in in gou in ing the frke pas in in in ing in in in n 
99000,2.66168353811646,E bast aid. I all and al the said. I are af the af anen all al ing af ano en all any the fr af the caid. I af aned all an the cas aying ate and and of anencaid at and and and and and as ain. I and and 
99500,2.6667262034475736,ü and the d thee lis t the the wasko ko the pll the he he and the was there to ko thee lis t But do the pliked and the the d the do the d and the the he and t the s he lall the the hand the pllo a and 
100000,2.693828243506121,-ba the seeeyst they wond and and and they and the will  hit wheree hil hing and they and and they and and and the seeing and the   ing and theyee seeand and the  wille see seeey and the  hime ill the 
100500,2.6788638407236096,ñHas a mabe was is cos was me wit was is fid the was is was is was it e was is fl the bus is s was is was we was is wee willi we was is fin was is his for was f mabe was she she she bus was forone soin
101000,2.692885563873823,">os aid.

“Tirid aid.

“The the the thecand the cand the the the the the theseras doud and the the can thelous aid.

“Ther the came the theare there the the came the the camed the the the came the s an"
101500,2.6975449666500557,) he whe whe war the wat the to he be the he he wat we he wa wit we the h wee walloway whe to he to he ben we ware e wo anly whe to h the he was wit we war the be the we way here war the be the he wall
102000,2.7186027033278015,"nawing the at and wat the he mand wat and wathat the had the head the mand the hand the pand the ead oune. I had theat the the the out he he at the outhat the the wan
“Youne
bd I the head
 wand the han"
102500,2.6984185275401193,und hno and haverhe whe heave have menl Shen And hno Ave wame hen And hithen And have  of en ave wouthen And hime was he heaveat hen And h averhe he meen hn Au hno at have ward hen Avd haverhen And hav
103000,2.7049551022900964,Thrit the the the the the and the the he hr oneroutit the the the the the the the h the h the the the herand the the the the the to be the the the s. I the h the the the the to hit of the the the the t
103500,2.6907173551450017,%t Jad the and the and the ad pout the ad the the the and the and the wang the and the the and the the and the the and the rang the and the and the the and the had at. The and the the wand the and the 
104000,2.668344269131798,it R    Ce     Cit the  e s me      an  and the  C  h  C   C  h  h s fnd    ime  s and     and the   e  Ce  h  an the s  e  h the     an the  e h  C  h the     and      C  d   Ce  as  h th  are h  Ce  
104500,2.6775118019395383,"""e              or   and       on’         in th               of th     ond              in th th      th        the        or   ond                or   th     of       hon             t ofrh oron’   "
105000,2.6800119764440904,"f tone no the dowend we and the s the and and the and tollt heave the se the seende no the buld henond the sheno ende wackingee the
Geou wane and they and the and thenut he and thenove the bullfileane "
105500,2.6868441168828587,"E and it it it the and wasim and inge will do i the wasim and in’t ithe aid. and the masit it it it it it it i The camed the asking d the and inge cama

“Y aabenas and the and in the ase and the ard in"
106000,2.6732420605446436,Z the fmer sto che the fmer ser and the frr the f the fireser ar the fmet at at at the ber the ft at the ft the fmer sto wame that at the fmer s the fmer ser and the frr the caing veser do  the the all
106500,2.6734038267091376,C th aorkord working. I work wast was and wing and an the wast ust ing and wond and I and ong and and wond and I was woung and and wing ongoon thand the th th th th th ton I working. I sing. I and woun
107000,2.6761948304024283,": cand ond ond ond hiche s hing and ond ondy no myain not cowe cawe
w; hat ond ond ond ond fo  and cing the s cheringaid one haing the cand mun the s ond fothe cand ond ond ond ondee and I ondee s cith"
107500,2.686567818342325,M ring the af aft ing ing      af the af the af the aff the af the af un the af the th a na te al un the lo p the and af the baf un the s the af the ing the af the af the bu Po of the al the and to caf
108000,2.6737626399320913,us and ing in the was outhould and ind ing oull the coun and out ther win and wof and the cou coupe of be ing tharrould and ing and tharrond theand the could and and the in the woun and the coughand in
108500,2.6776690196868262,"6 solland h ward h ward h ward he h wand and the h h warall han al and that
h bo wand h h warall he h wand h ward hin thard he h wald and he h wand h wh h wh wh h ward he h wald and he h ward h ward h "
109000,2.667013988415452,Y the buld and be wand be the wan the bat be the the was be the was be the was bee was ber wand the wh ne shr wh the be  wh and the bat and the band and the be the was beould and s the be bat I be the 
109500,2.6519796875771005,"I rored our and the st is and it oul at the rour and and bere rar to morof bo is ing olo is and ond and thener to bent you ber
t boull the rer bo to is ond the rout athe roul at the rof the romboull th"
110000,2.6563656369082977,Ol se bulls ofing the h bulls omcond the hishe bulls the had bein the bulls the bulls the bulls the h bulls the bulligh bulls the bulls om the hing bithe hing the bulls the h bulls the band the hime h 
110500,2.661379312958712,"Qn  withe coulli sout m s man ans; sout me ce man the mese she lo
“I hrs the s. He s the man witt att and ms m sor an an mand the bulliath the bullill math mes and math co m not ma m I man an an mee m "
111000,2.6712492228651086,"inge mt it. had hal ae t a a me sald aforsead ald lesell a se t ald h ale t alldealle ca ofe alle all. Salle at had had seat had had it it had sale had alld the athe al had alld the all
“Oud. A it and "
111500,2.662098760351736,·r wher But ingit on ree ther bit in the in the in the bull the in the pu is it ingit wit it wit wing ther it is fi I ink it wing and wight it is fughat wit winke w is gout ther is ing anough bullight 
112000,2.6505003655851795,Cst serould she orond ond ond ond ond ond on Fis s ond ongers she ous. Tis. his se t Jomd ond ond sheris ond ond ond ond ond ond ond ought Jomed on Fis ond ring oned s the ond ought Jord theong on Fill
112500,2.671208944617891,"
Mnd of the and yo am He the m  eand are   and ofingethe the  Oo ed y the m and yo of the om’tin
W
d areat and of aroreand of the y the yeree heand and of the yer the m  eand of the m  of yond yound of"
113000,2.674156298294559,")d yo ther and th ad and th da thod do it had yought of yook ther ther but ther and ther be thead af ther be there ther ber do you said, ther dad ther and th thead ther be the bese ther bead had af tho"
113500,2.680049798175306,"-n
n

“Not we iand we it wian hem weris you is withe cerimit withe carit weriland youle we ie mand were care we im Dit ree the cand withe ceriade iat weis with wid with we mand we whe cerit werit withe"
114000,2.6778306112566415,Æ Jand upe and used the domped and wand of ded and of de to the d the d the d the d the and of the t Jould the and wned and and anowone tnofing-nd of ded and the tnofid and uper s the tnof ded the d th
114500,2.6586414335704482,"fordond the the fnd wand waorut wass, was thing thin the t whing the t R wand the whis the gh won the t w“d was the whing the fnd wand was waorthing the pord wand do at wand the tn’n the t whing the t "
115000,2.6671340668257075,"*he the the bullorly the bullall the bullollyoull h bulloree the bulloll the bullarly the bullorthe bullf oully full the bull, Qure t ould of the the bullorly the the bullareade the bullf ouseat s ough"
115500,2.6661449223390203,âhed and and and and and saing and was be to wan and bed dond and and was and and and wall and and and and and and wheeread wand and waso wason and wall  aing and and h the won the s were and the  won 
116000,2.673781048876563,Nating to at selores to s se weree were wereare the man the was seating seat se utee m I werereee pe the the ore are pre t at sp se ware peare wereee beereee wereee weree pere and wereee werere ore t a
116500,2.6712294175318254,íno wh we was wereave was whe was wereavereis so want of weree was wereave was be wome we was wewere we we was weowe was seeave was wereave we was s said whe wase was was weree was so were wo walle  wa
117000,2.6827549110388555,ç bue ou ou no be buarin the mt the buan the of at the  the on the ou the  the ou the buy on the ou outhe of alle  ou it then ou inth the buy ou the of at the ou in of mon the exe bue ou ouar the of ou
117500,2.6687993085684565,Çoughe be bule be evee bun and be hee bule some said. he stime som and be heneee said. he bule said. hee sting and be and be win an the sting and he stin and be said. hee sting and be hene s e s be hen
118000,2.6634404434646703,d ar arit will wille the ore porkiled dawnd it will with the m I ing of arit wit wille the plla killing arit wit wit at was arark ar ar was arit was ark the m I pl ar ar ar are tas ark the d arle the p
118500,2.6684408847587733,pe pore was he was the to the was his the was was wit wit his the to the was of had and the was the was of his to his was the to the pore was his was wit hid the warle was and he whe was and was hard a
119000,2.684516840606083,îthe breard the bull the bulling the bull m To the the bulling to pal the to pas the bull s torppps the bull the to pas the bull the the to poorpp poll belo the to porhas the bulling the bull s the to 
119500,2.685233748694708,N wat the bull the bull the bull the balerererex witherthe was ther al therrarppee Bpe ball the bull the bling ther bull ther whe whe whe whe wheer buling wher balle  bexrerthe bal therr wat fll the ba
120000,2.669362744253925,œe oorin as Sos the ore ore or the forged. To goo the ore oull dond as Soll dond Roo the the f down the the forgere evee ore ord acinge f goo the oril the ore oo the ore ord the oull the the the forge 
120500,2.6619109364070646,"àche will wie wh whre su whe pung was was will will was we will we wing was wond he said.

“The bull was sere suing ond was wille wass sere were withe bull was was pounde whre was was wing wing and wh "
121000,2.6758830804527993,°re was the whe was the was the the whe we the bethe be the wed ond be wee was ou beforking lllly futhe st the whe whe whethe wolly the futolly beroull the we wous the whe woodhthe we the befordood Ser
121500,2.6818737880569103,½ bull the bull s. “Y of kild sou the bull the bull saillig of  Cóu have Br of fu that the bull  the bull sailliles. “Y of kill the fuld have that the bulle at that the bull sere and the bull saillile 
122000,2.6887971290542385,"?”

“NHpond ses sable “Trs whe sarkidere sher sable “Ther said. “I sably the said. “I s said. “I Bnd s sh said. “I shs dand whe shoid. “I shond sint wand nound gain. “Trshe sided s whe shordo pand dard"
122500,2.6916199762409247,. I whe whe is was ing was the was the wo whe wo was the  was bort was the was the bull was the  wa was the was it was the wo wort was the bulli bull the wr wa was the s was the  was the s was the wo w
123000,2.68378877576329,"g the plle at the do the plabe at the ond the plle the the that the the the lll the the in the the that the lll the at the the plle ing the cable plle at whe plle the lll the pllering the
he the at the"
123500,2.6979570751694553,"8d

“Lig bung gas but be bull but but but but but but bulls but but bexand but but bexrin but but bexe but but bexaing ge bre bull but bexe be be br be br be bung of the be but Jo but band but bexe but"
124000,2.678115047267015,"=ser and the to the to the tordi then the the bull’s the the  ans
_:a then the cared ar him I siving
red the the cared ar n then the the tord the thed and the fre the then the bull’s and and the then t"
124500,2.6758754139181358,De anwe and the me and was the ma the me and the mas the ma we the mas the and the and and the me anat ta the wa the the and the wak the and the me and and and the wa the and and ane wa the and and the
125000,2.6967505839808847,>Etesere see serye ser ser sete sive ser sed the searse ser said searoms te searoms sete ser sene ses ser ser sete ser ser seard the seof to to to toms to to se sete ser seof see ser said seard the se 
125500,2.689868351669391,°d he ther the 18e of the 18ere of the 18d and the 18 the 18e and the 18 the 18e and ane 18 the was the han 18er he an 18 the 18 the had the 18e sait Jor the 18erand the 18 the had the 18e he 18 the ta
126000,2.699884863288304,—d and of the ger and and ond and of the brand ond came band ond of of the band of the band of the berand and and of the bere beverand The wauill of the caer and of thand of the woull the and and out t
126500,2.704069133856613,"ng the beterou he sere bull h sweoure se whe st he bee seshe the seryed oull the bee the bee the st the sere the bee the the st the bull her.

“Hou the se hed oull the st he oull the st hel cere bele t"
127000,2.6888779087081325,Wing the here wing there me there the put the the cain havere mt the the cain he theren hershthe the pt the the there the rershthe caing the caing the cain there there the che the ca wherre here the pt
127500,2.6925849681676217,ver ber   the be be  he         the r beand be beand fo pighthe be e r be       on f f and bo d r                                                                                                        
128000,2.6776221972803596,ö bem ben no boy Tas bot  ag vat boun an the be fr in it. Tat bom Tay an Tas boy Tay the be bes be bat bot bou in in the be the be be n n be be be be fr at  an then be bat boul bat in in was n at in ba
128500,2.657374358273985,e se here the sulaid. Ge saing se se se se se herse se se heerse se se he se bal the se se herse he selag the se sais the sulare se saing se herese saing ge saing se se saing said the suled said the sa
129000,2.667869806298506,mo the st and to the st and pe worar car the st th the st the str the ca the said. Horn the the ca wast  the tr and he tst wor the ft the caree st the st the carof the st the  and sere st pr case and p
129500,2.6797550051594334,[d the *r *e  *e  *e *e  *e *aing d autn’as I doun and and  *ulloushand in the bhe  *e *e *e *illis. “I douse he *uv the  *e *as the  *ulloute *and mourrin out  *u *e *e *ais. I in the pllose m I in I 
130000,2.666546935681759,Fute os and the rof the bull the bullee g the cornot nore Fhoot the got the bull the be cole    of the hot not nounn goo ko noo not not the Found the hos not and cole saing ofte gould of the g cornounn
130500,2.6701533624714866,"$t at qh whe we hat have qard welat welelelelelelelehand welele whe wing and welet,e qha le warle whe bung whe qand welle qhairenqhand we wo le qha le was hand wele the qhat qele was ling and wee qand "
131000,2.6603249951142223,"ine s.

“I ond Ged ond Ge e on the band Gand Ge ee me the me se de the said. Hes. the
 of the ban the pre of the me and Gere in the band Ge and Ge ee me and. Hot the me and Ge sand Ge and Ge and Gesere"
131500,2.6669839578365986,! tile goidere got goide will the fr                 som ft ge ft gif  the cone hing the willd. The ft and ond come the but cond cond the bulle g come the m cond the fid. Th got the gor         the fid
132000,2.673235336815095,K mt and the Eand the be the m Ethe m Eand the the m Eal Eal Eand mond and and and and and and and and the m Eand mo Etnd the m Eand and and the m Eand moid. The m Eand wime the m Eand and the m Eav I 
132500,2.6638740646844337,HLr he the said. The sat the sa th sa th said sa the m So e s the the sa with wa the sa the cold wa the said. The said sa al the f she s she whe said sa th she m Sou bil the sa the said said. Hull the 
133000,2.66360232102264,wee ‘he to is tripe to is tripan the sor the ing inkeat the ‘ood ing ing ing inking ing ing in the sor to is aning is an and and is he the to is an and is is any and an the he in the to is in and is to
133500,2.6687430886042245,Zhe pus. Hou  himppuas had I the puth whe d his ase age wile his h he he his h had wh his h his himppagain as the put whe put I puth se his puboule  had was ag Hut the pus. He had whe ppas the pas the 
134000,2.67343612131276,ï himere and and all at lesute am ad merer the be am and as the be and the and all the be am tee wan a ileree sulereat al the be le to ating and ared all aty and and the  and and alll the be and ake th
134500,2.666885475224077,K“I M Mn fod and he whe  he  wery and wh they ing the m in a and is he were m wimere weren and Ke cen wand weren be woule. is ing youtene would mad hy would and nere he m weren  youid ing and in iceing
135000,2.675275828566829,                                                                                                                                                                                                         
135500,2.6747654432585612,ïowe s in the se sorin the saing an of the sard anthe so in e pe the stes anthe so in pe pe s pe s an an the se pe sorthe stere s in the sed the sorthe sorne the strre s ally aree sor pe snin  ar the s
136000,2.6790782974526506,½ the bullkkeat eare the benard onlo the the the we Leneat d at at the thent at at the waked Lent at ated and and at the wardowed and and Lene the s atoked and ated Lene. Wa d and LeLe to the bullked L
136500,2.6825222190933213,"Was wheserened wa waid. was was was was wheserenese wand wad waide was in wa thesere was waide wand wad was wa waide wand wi said.

“L winghin wa waid.

“Leser
 theneeneree wand wi wines the wad was wa"
137000,2.69528725928232,Çouin they ought and and wabot they and in f offRof the co they off theyoUnd fff the ch theyould ar they afrkeat the and they of the warthey of they and fffRTre ad fere warthey oughout wh they and they
137500,2.6979635045679538,'rthe the the f the the the f the f the the the the the warthe the the the the and the the the the whe whe f the f the the f warthe the d whe the the the the the the the the the the the the the the the
138000,2.703446125643505,úher and be and and and be the an the st h the be s be the st e the st bed and and and be an the st st ster ster saing and be an and be the st be s ber ber and be and and and and and and and wane s ber
138500,2.696422379543162,z “N and the moule  the and whand the the and and of the the the an the and an the and whand the     him hat hime wase    of d of the and wave and waneat exave be and the and the bleand and the the and
139000,2.6987635353878474,"X
“The in him him “n in himin him himim “n the in in him himin himin in himim “I in inin the in himim “I

“Yud himand min him him tom himin him him himin him himim “I in him him himin himin in himim “I"
139500,2.686519451285315,"ba the pichead and aid. “Breave cand the d aide the pand im ad the daid. “TEas andiv
bly aivead the pichad the cand the pas aide and anday incand andif aldted aiv tord the pim as aide the piead the say"
140000,2.6861129927695897,-se                                                                                                                                                                                                      
140500,2.6792911342753323,":aithe waken was Gay orzesionza, Gan wand the was Gay an of the wakennon was Ga, Ga Gand Gon an the was Gorze of Gaid Go Gal Gaizh was Gaingard Gale the was Gaid. Go Gaid. Gale was Gay an wak Gan the w"
141000,2.6758687729566324,qron and ond the and and and ond the and ondid and wing and was bung and ondon’t dingan and ond with ing man and ondowing and and ond and ond the ing and and the anding ond the andigh was and and the t
141500,2.678786457790788,é the som anout in is othe the st whe the the the som the the in othe the the the  and whe the the it whe the sain the the sowokint of kn ot whe the the the the the the  of the the the the the some the
142000,2.6817390954212605,ñ the brond be bery and and and boulle said and the broll be bull se bld browtrow yout you ond youthat youll said youthat yould and and and and and as and thery and and and and and and and be bery be t
142500,2.68249482069706,ù” ag ser that ar a at againg at the a forager werererereser wereser the what a me whe whe whe aing anderere what the what agard age whe ag and weriter the allyat the whe ag and wer. But anderig and ag
143000,2.6480269537749566,"e pad finst ing of fr the the
t whe was and
w d whend and non that dind
ind and and and themas nd finst and not and and and and ft chand whou mand and and and and and whead was n and ft do was nd
benon"
143500,2.6587833495317144,"^          the       the       tas the       tas the  the  hin   the the            the  ther       the            the    the    the            the  the  the      tay there         the    the 
and the "
144000,2.6628525094690096,zoasenror the the the o the the the the the the of of htenout the the of o the the the the the the the the the the the the the the the the the the the of o the the and the bounthe m the o the of of the
144500,2.6447286007508928,Un                                                                                                                                                                                                       
145000,2.665631397675654,"½ernt the the the bunand the buntoker the and then t the bunot the hnnot the bunot the but the buntokid here and the the bunot the the and no the bung of the
 n the the bunt the bunke the now the bunk "
145500,2.685258632116599,s the llot the ling yout wo the cout nout se wing of the ling and the llf whe se and the lol la the bo be be se and the llot the benllf the sunde al the bo the st whe ling and the ling and the ling and
146000,2.6842749115576234,"z I the said the righeng the broto the the brotoroug the sait the saing the saing the the the the spithe said.

“Ouing the sait the b the the the the s the sed has to the buing the se the spithe sery t"
146500,2.6737800259662943,bus the said the and the and the and the the and the the the the the and fer of the as the the that the the and the sed the and of the the the of the of the filllore the said. I I fors the the the the 
147000,2.664890502273491,",”
 b the bus he waring the saitere bull storttert bere bus he the the was bus the wous whe
 cand hand he wous he wous he whe was bus wars the bull the be waring the  an he wowh sais the to ther the s "
147500,2.6789859013536637,áo the whe whe we the whe whe whe and whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe whe stad and whe whe whe whe whe at whe whe we the and whe whe whe 
148000,2.6670088596953305,* them the war hwill his to his whe war hhe will poullllait the the them the will an the waris is this his to the wartill them. The will the f them the this his to his the pit his he will tackile hem h
148500,2.651137280627408,F the be be s himoulllaingore bungore the fing the f and the the be ande ull-t and and the and the bele the fing the st at the be ande e the the s to the the st at and the the the sing and the s tor e 
149000,2.6600558417987417,v was not the was sobe was waste re was e was and wastersewas and ad was and wast w. “Ook to have was was and wast the were was he was wo the was and wast wasterse was ander se wer wast wast wand wast 
149500,2.656350009128743,"Kthe the the there ther ther. Aire, there ther. A ther ther se there the the ther se
 the ther ther. A ther. A ther the theris any ther se therse, theres, ther. A thersen’t the ther thenter ther the s,"
150000,2.6720397733648587,e mpll to the coo the compo the oot the to the the f so to the bull som to the bull sompoo to the cout sove s to the coo the the coor to the coot the the the to the to the bull to the compeing the buld
150500,2.6803139701853143,"ke the not. “I. “I. H his orer. “Ko. “I’ed.

“I of the per. “Thono.

“I ad nong. “Koung not he o. “I noter. “I. “T4d. “I of tere—her.

“I’’s notle fenter. “I. “I of tís ing notok. “I. “I. “THEnouter. “"
151000,2.6735657123815804,I be wo man the mps mounced he manee mane ine ine ce wn then and mone mane manest manevere manee be ineenpe me mine mane manevery and mane mand mane mane pis monen hat many ase plld mone mald manev he 
151500,2.674045711123197,"!ngoualller ould are of the gou the of the the gou the coung ( of the gou the of the
 the of the the the the gou of gom the couthe gou of the the of the of the gou gobd the gou of the cou gou gou of go"
152000,2.654725986534314,Æ was was the thin the bat whe the the the the was wo the band the was the was the were was in thin the was was the bandallllle wanto the was the bull the the was the was was the was was the bus was th
152500,2.6565633973086746,"örrouled the bave maring the bave the aver and he balle balliged and he baing ing the band the bullige was the bave hand allll. The band the barge the bur  *
bg ga whe ballling the barge barge was tas "
153000,2.667117894373543,"y, bad becas, be ban the bullff belt beve bees beth bed bes all bethe bethe bethe but bet bere bees becaere bull bers, bus, bet bece the bou an the bulle hat beve bullffe has as bee bullffe hes, of be "
153500,2.663986675089693,L” said. “I’s andorororom the whe whe said. “I whe whe whe whe wheard whe whe wh sam th wh whe th whe whe whe said. “I whe wid. “I wid. “I woro thitronthe whe whe whe whe whe whe thand whe whe sam the 
154000,2.67834152022004,$ you and and an and an and and and ber orou and an and an and and an are ould whe m an the and ou and ane and and an ou and and an and and and the bull an the and and the m and an the ould and an the 
154500,2.6655957379723,>Yo t and be wat whe but what at at whand the wat and and and and the but whe but ahe and and and the ag wo t Jo the bune wat and and and and and the but the but the wat the wat and and the but the wo 
155000,2.6860272480139535,Yond ing saingerse ther ino the cave whe mough hing the hing hingery ther of the ther hing hingery d the hing whe _he he whe whe he hingert ing. “Sh whe hinghe he hing him. Hahim ge_hrer of the inge an
155500,2.689989603259833,ke                                                                                                                                                                                                       
156000,2.6784488240415705,xhr sarere ex  cland sh sarerererereex  of cas an and whe san   s of cas an said. The lererererererererererererererererererererererered an   land shous an of camer s of cas and an dererer an   an of ca
156500,2.6720896878889597,"îbnd wish willle bid, whe chaid whe chid willlll the bh s hime wid, whe bhis whe side hand wid.”

“Nomgh hand wis his wis had wid.”

“The stond whe and willle de whe hand willlighthe st wis he the s wh"
157000,2.6739093219780115,7e on said. Ses. ‘ht. Oo he said. “I’ Anes. he said. “I’ s. ‘ond he said. “I’r said. “he said. “I’ld s. ‘one the said. “I’ An said. Sor said. “I’lle have ond he said. “I’lle s. he sat he said. “I’ s. A
157500,2.6675182684597987,7houne of ther here of the of the of non have and his and his of therere of there of theree of therere hin theron an ff the of there of there and have of this fin have fin his fing the and have and hav
158000,2.6789435460622384,í and and goung and and and and and and and and saw in and s aner wren Ser sas and sa aner sen Sus and and and anem and aner st ane ing. Sur and and st and and and and and and and and st and Ser sas an
158500,2.669274604422557,’ng and and mo mo the cond and the caing all all and Ghourom at and at and and the cond the cond and and and Gho and and selese ting and core com and and and Ghao and the co and and and Ge com the com 
159000,2.6616012147117143,^ the bull ber bull qull bere be be be be be be bull in the bull the bull quorin bere be be be baid. N beand qyine be be be bullery can be be be be be be bane bull the bull the be be be be bane bule be
159500,2.6659358416199206,TVanthas al and I the hall h that cl and cligh and I cl ando mo the an of hat ma mo mo ma might the thas ale hand I a might and I The and soo muce the th Puch an o angoull and it bull and and I I muck 
160000,2.6684550736040333,"Ou d the and the of the and the and the said. “Aft of the the and the the the the the the and the said.”

“N hat the head aCl
ter  histherer histhe and the and the and the and the said. “Athe the and t"
160500,2.6760237635256527,"Rat whe andere and qerere and whis and whe whis whis were whis whis and whis whis and whis and whis and and whis werere whis and whing and white and beand and and say, and whis whit whis were and and I"
161000,2.663465297920471,á “I he said card card I fll he said. “I’rr ward-re fo h the said. “I fore ware fooorre ware fo his fooris in foris fo htoren fore fodere some ware ware fo his forid. “I he ware fo h fore ware fo he sa
161500,2.658683200599482,Fdor dor d way to the tor tor tor andor tor tortortor to to the wing and all the the tor tor tor the g and maing andorifffighad toring tore  tor tortortor med ward tor the the tor tor tor tor aldor tor
162000,2.6477133502658097,gh and to ane the to the wid haill wing ane the torand she said haill wing and the sting and hat the said haing ane torand haill wing he the to ane the tore tore see torand haill wing ane the stonharet
162500,2.669802899605417,"zt his in the añe to his are to the mus and sou the is in the añeis to and to to is is in to the as all tound to to it is and sous the mus and in to tous as sou t.
ve tor t andous sount there as it to "
